#Name	Length	Bases	Coverage	Reads	RPKM	Frags	FPKM
MN034600.1 Riboviria sp. isolate H4_Rhizo_43_scaffold_11024 sequence	1483	0	0.0000	0	0.0000	0	0.0000
MN034599.1 Cystoviridae sp. isolate H4_Bulk_46_scaffold_5458 RNA-dependent RNA polymerase (H4Rhizo4512817_000001) and hypothetical protein (H4Rhizo4512817_000002) genes, partial cds	1443	0	0.0000	0	0.0000	0	0.0000
MN034598.1 Mitovirus sp. isolate H4_Rhizo_Litter_21_scaffold_2441 RNA-dependent RNA polymerase (H4RhizoLitter212441_000001) and hypothetical protein (H4RhizoLitter212441_000002) genes, complete cds; and hypothetical protein (H4RhizoLitter212441_000003) gene, partial cds	2410	0	0.0000	0	0.0000	0	0.0000
MN034597.1 Leviviridae sp. isolate H1_Rhizo_27_scaffold_4007 hypothetical protein (H1Rhizo274007_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1Rhizo274007_000002) and hypothetical protein (H1Rhizo274007_000003) genes, complete cds	1949	0	0.0000	0	0.0000	0	0.0000
MN034596.1 Mitovirus sp. isolate H4_Rhizo_45_scaffold_10493 sequence	1537	0	0.0000	0	0.0000	0	0.0000
MN034595.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_11598_e_807_1 sequence	1152	0	0.0000	0	0.0000	0	0.0000
MN034594.1 Leviviridae sp. isolate H2_Bulk_34_326 hypothetical protein (H2Bulk34326_000001) gene, partial cds; RNA-dependent RNA polymerase (H2Bulk34326_000002), hypothetical protein (H2Bulk34326_000003), hypothetical protein (H2Bulk34326_000004), and hypothetical protein (H2Bulk34326_000005) genes, complete cds; and hypothetical protein (H2Bulk34326_000006) gene, partial cds	3836	0	0.0000	0	0.0000	0	0.0000
MN034593.1 Arenavirus sp. isolate H1_Bulk_29_scaffold_7065 sequence	1578	0	0.0000	0	0.0000	0	0.0000
MN034592.1 Mitovirus sp. isolate H4_Bulk_Litter_22_scaffold_9222 sequence	1616	0	0.0000	0	0.0000	0	0.0000
MN034591.1 Riboviria sp. isolate H1_Bulk_Litter_5_scaffold_5333 RNA-dependent RNA polymerase (H1BulkLitter55333_000001) gene, partial cds; and hypothetical protein (H1BulkLitter55333_000002) gene, complete cds	2048	0	0.0000	0	0.0000	0	0.0000
MN034590.1 Leviviridae sp. isolate H4_Bulk_Litter_22_scaffold_251 RNA-dependent RNA polymerase (H4BulkLitter22251_000001), hypothetical protein (H4BulkLitter22251_000002), hypothetical protein (H4BulkLitter22251_000003), and hypothetical protein (H4BulkLitter22251_000004) genes, complete cds	4493	0	0.0000	0	0.0000	0	0.0000
MN034589.1 Mitovirus sp. isolate H2_Rhizo_Litter_8_scaffold_2037 RNA-dependent RNA polymerase (H2RhizoLitter82037_000001) gene, complete cds; and hypothetical protein (H2RhizoLitter82037_000002) gene, partial cds	3025	0	0.0000	0	0.0000	0	0.0000
MN034588.1 Leviviridae sp. isolate H4_Bulk_Litter_24_scaffold_705 RNA-dependent RNA polymerase (H4BulkLitter24705_000001), hypothetical protein (H4BulkLitter24705_000002), and hypothetical protein (H4BulkLitter24705_000003) genes, complete cds	3417	0	0.0000	0	0.0000	0	0.0000
MN034587.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_703 hypothetical protein (H4RhizoLitter20703_000001) and RNA-dependent RNA polymerase (H4RhizoLitter20703_000002) genes, complete cds	3101	0	0.0000	0	0.0000	0	0.0000
MN034586.1 Mitovirus sp. isolate H2_Rhizo_Litter_8_scaffold_2049 sequence	2438	0	0.0000	0	0.0000	0	0.0000
MN034585.1 Mitovirus sp. isolate H1_Bulk_Litter_6_scaffold_9742 sequence	1362	0	0.0000	0	0.0000	0	0.0000
MN034584.1 Mitovirus sp. isolate H4_Bulk_Litter_22_scaffold_9909 sequence	1580	0	0.0000	0	0.0000	0	0.0000
MN034583.1 Leviviridae sp. isolate H4_Bulk_Litter_24_scaffold_20061 sequence	1271	0	0.0000	0	0.0000	0	0.0000
MN034582.1 Leviviridae sp. isolate H1_Bulk_29_scaffold_247 hypothetical protein (H1Bulk29247_000001), hypothetical protein (H1Bulk29247_000002), and RNA-dependent RNA polymerase (H1Bulk29247_000003) genes, complete cds	4129	0	0.0000	0	0.0000	0	0.0000
MN034581.1 Leviviridae sp. isolate H1_Bulk_Litter_5_scaffold_963 RNA-dependent RNA polymerase (H1BulkLitter5963_000001), hypothetical protein (H1BulkLitter5963_000002), and hypothetical protein (H1BulkLitter5963_000003) genes, complete cds	3572	0	0.0000	0	0.0000	0	0.0000
MN034580.1 Leviviridae sp. isolate H2_Rhizo_31_scaffold_12693 RNA-dependent RNA polymerase (H2Rhizo3112693_000001) gene, complete cds; and RNA-dependent RNA polymerase (H2Rhizo3112693_000002) gene, partial cds	1370	0	0.0000	0	0.0000	0	0.0000
MN034579.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_739_e_362 hypothetical protein (H1Bulk30739e362_000001) gene, partial cds; and hypothetical protein (H1Bulk30739e362_000002) and RNA-dependent RNA polymerase (H1Bulk30739e362_000003) genes, complete cds	2447	0	0.0000	0	0.0000	0	0.0000
MN034578.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_7323 sequence	1181	0	0.0000	0	0.0000	0	0.0000
MN034577.1 Picornavirales sp. isolate H4_Bulk_47_scaffold_761 sequence	3254	0	0.0000	0	0.0000	0	0.0000
MN034576.1 Mitovirus sp. isolate H4_Rhizo_45_scaffold_8434 RNA-dependent RNA polymerase (H4Rhizo458434_000001) and hypothetical protein (H4Rhizo458434_000002) genes, complete cds; and hypothetical protein (H4Rhizo458434_000003) gene, partial cds	2866	0	0.0000	0	0.0000	0	0.0000
MN034575.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_2491 sequence	1659	0	0.0000	0	0.0000	0	0.0000
MN034574.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1798 hypothetical protein (H2RhizoLitter491798_000001), hypothetical protein (H2RhizoLitter491798_000002), and RNA-dependent RNA polymerase (H2RhizoLitter491798_000003) genes, complete cds	3734	0	0.0000	0	0.0000	0	0.0000
MN034572.1 Riboviria sp. isolate H1_Rhizo_27_scaffold_16471 sequence	1244	0	0.0000	0	0.0000	0	0.0000
MN034571.1 Riboviria sp. isolate H2_Bulk_34_5849 sequence	1608	0	0.0000	0	0.0000	0	0.0000
MN034570.1 Riboviria sp. isolate H4_Rhizo_Litter_19_scaffold_3757 sequence	2198	0	0.0000	0	0.0000	0	0.0000
MN034569.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_192 hypothetical protein (H1Bulk30192_000001), hypothetical protein (H1Bulk30192_000002), and RNA-dependent RNA polymerase (H1Bulk30192_000003) genes, complete cds	4023	0	0.0000	0	0.0000	0	0.0000
MN034567.1 Mitovirus sp. isolate H3_Rhizo_37_scaffold_6627 sequence	1201	0	0.0000	0	0.0000	0	0.0000
MN034566.1 Arenavirus sp. isolate H1_Rhizo_Litter_3_3663 sequence	2303	0	0.0000	0	0.0000	0	0.0000
MN034565.1 Partitiviridae sp. isolate H4_Rhizo_Litter_21_scaffold_2434 sequence	2412	0	0.0000	0	0.0000	0	0.0000
MN034564.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_183 hypothetical protein (H1Bulk30183_000001) gene, partial cds; and hypothetical protein (H1Bulk30183_000002), hypothetical protein (H1Bulk30183_000003), and RNA-dependent RNA polymerase (H1Bulk30183_000004) genes, complete cds	3970	0	0.0000	0	0.0000	0	0.0000
MN034563.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_35744 RNA-dependent RNA polymerase (H3RhizoL1435744_000001) gene, complete cds; and RNA-dependent RNA polymerase (H3RhizoL1435744_000002) gene, partial cds	1515	0	0.0000	0	0.0000	0	0.0000
MN034562.1 Picornavirales sp. isolate H4_Rhizo_Litter_21_scaffold_6330 sequence	1781	0	0.0000	0	0.0000	0	0.0000
MN034561.1 Mitovirus sp. isolate H4_Bulk_Litter_23_scaffold_3733 sequence	1933	0	0.0000	0	0.0000	0	0.0000
MN034560.1 Riboviria sp. isolate H4_Rhizo_Litter_19_scaffold_1350 sequence	3031	0	0.0000	0	0.0000	0	0.0000
MN034559.1 Mitovirus sp. isolate H2_Bulk_35_scaffold_664 RNA-dependent RNA polymerase (H2Bulk35664_000001), hypothetical protein (H2Bulk35664_000002), and hypothetical protein (H2Bulk35664_000003) genes, complete cds	3255	0	0.0000	0	0.0000	0	0.0000
MN034558.1 Mitovirus sp. isolate H1_Bulk_30_scaffold_6573 hypothetical protein (H1Bulk306573_000001) and RNA-dependent RNA polymerase (H1Bulk306573_000002) genes, partial cds	1510	0	0.0000	0	0.0000	0	0.0000
MN034557.1 Leviviridae sp. isolate H4_Bulk_Litter_24_scaffold_357 hypothetical protein (H4BulkLitter24357_000001), hypothetical protein (H4BulkLitter24357_000002), and RNA-dependent RNA polymerase (H4BulkLitter24357_000003) genes, complete cds	3992	0	0.0000	0	0.0000	0	0.0000
MN034556.1 Totiviridae sp. isolate H2_Rhizo_Litter_49_scaffold_53231 sequence	1201	0	0.0000	0	0.0000	0	0.0000
MN034554.1 Mitovirus sp. isolate H1_Bulk_Litter_4_scaffold_1123 sequence	2702	0	0.0000	0	0.0000	0	0.0000
MN034553.1 Mitovirus sp. isolate H3_Rhizo_Litter_14_scaffold_27853 sequence	1069	0	0.0000	0	0.0000	0	0.0000
MN034551.1 Mitovirus sp. isolate H3_Bulk_42_scaffold_283 hypothetical protein (H3Bulk42283_000001) gene, partial cds; RNA-dependent RNA polymerase (H3Bulk42283_000002) gene, complete cds; and hypothetical protein (H3Bulk42283_000003) gene, partial cds	4065	0	0.0000	0	0.0000	0	0.0000
MN034550.1 Picornavirales sp. isolate H2_Bulk_Litter_12_scaffold_37 hypothetical protein (H2BulkLitter1237_000001) and RNA-dependent RNA polymerase (H2BulkLitter1237_000002) genes, complete cds	9178	0	0.0000	0	0.0000	0	0.0000
MN034549.1 Riboviria sp. isolate H4_Bulk_Litter_22_scaffold_58505 sequence	1089	0	0.0000	0	0.0000	0	0.0000
MN034548.1 Mitovirus sp. isolate H4_Bulk_Litter_23_scaffold_23257 sequence	1070	0	0.0000	0	0.0000	0	0.0000
MN034547.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_1541 RNA-dependent RNA polymerase (H2RhizoLitter491541_000001), hypothetical protein (H2RhizoLitter491541_000002), and hypothetical protein (H2RhizoLitter491541_000003) genes, complete cds	3905	0	0.0000	0	0.0000	0	0.0000
MN034546.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_13492 sequence	1255	0	0.0000	0	0.0000	0	0.0000
MN034545.1 Picornavirales sp. isolate H4_Bulk_47_scaffold_15956 RNA-dependent RNA polymerase (H4Bulk4715956_000001) and hypothetical protein (H4Bulk4715956_000002) genes, partial cds	1305	0	0.0000	0	0.0000	0	0.0000
MN034544.1 Leviviridae sp. isolate H1_Bulk_29_scaffold_455 RNA-dependent RNA polymerase (H1Bulk29455_000001) and hypothetical protein (H1Bulk29455_000002) genes, complete cds; and hypothetical protein (H1Bulk29455_000003) gene, partial cds	3617	0	0.0000	0	0.0000	0	0.0000
MN034543.1 Mitovirus sp. isolate H2_Rhizo_Litter_49_scaffold_10796 hypothetical protein (H2RhizoL4910796_000001) and RNA-dependent RNA polymerase (H2RhizoL4910796_000002) genes, partial cds	2088	0	0.0000	0	0.0000	0	0.0000
MN034542.1 Leviviridae sp. isolate H2_Bulk_35_scaffold_251 hypothetical protein (H2Bulk35251_000001), hypothetical protein (H2Bulk35251_000002), hypothetical protein (H2Bulk35251_000003), and RNA-dependent RNA polymerase (H2Bulk35251_000004) genes, complete cds	4072	0	0.0000	0	0.0000	0	0.0000
MN034541.1 Mitovirus sp. isolate H2_Bulk_Litter_10_scaffold_1261 hypothetical protein (H2BulkLitter101261_000001) gene, partial cds; and RNA-dependent RNA polymerase (H2BulkLitter101261_000002) gene, complete cds	3785	0	0.0000	0	0.0000	0	0.0000
MN034540.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_10667 hypothetical protein (H4Bulk4610667_000001) and RNA-dependent RNA polymerase (H4Bulk4610667_000002) genes, partial cds	1630	0	0.0000	0	0.0000	0	0.0000
MN034539.1 Partitiviridae sp. isolate H4_Bulk_Litter_22_scaffold_5772 sequence	1864	0	0.0000	0	0.0000	0	0.0000
MN034538.1 Riboviria sp. isolate H2_Rhizo_32_scaffold_6914 RNA-dependent RNA polymerase (H2Rhizo326914_000001) gene, partial cds; and hypothetical protein (H2Rhizo326914_000002) gene, complete cds	1760	0	0.0000	0	0.0000	0	0.0000
MN034537.1 Leviviridae sp. isolate H4_Bulk_Litter_22_scaffold_29021 sequence	1093	0	0.0000	0	0.0000	0	0.0000
MN034536.1 Leviviridae sp. isolate H4_Bulk_47_scaffold_234 hypothetical protein (H4Bulk47234_000001), hypothetical protein (H4Bulk47234_000002), hypothetical protein (H4Bulk47234_000003), hypothetical protein (H4Bulk47234_000004), and RNA-dependent RNA polymerase (H4Bulk47234_000005) genes, complete cds	4174	0	0.0000	0	0.0000	0	0.0000
MN034535.1 Mitovirus sp. isolate H1_Bulk_29_scaffold_2102 sequence	2315	0	0.0000	0	0.0000	0	0.0000
MN034534.1 Leviviridae sp. isolate H2_Bulk_35_scaffold_3598 RNA-dependent RNA polymerase (H2Bulk353598_000001) gene, partial cds; and hypothetical protein (H2Bulk353598_000002) gene, complete cds	1911	0	0.0000	0	0.0000	0	0.0000
MN034533.1 Leviviridae sp. isolate H1_Bulk_30_scaffold_146 RNA-dependent RNA polymerase (H1Bulk30146_000001), hypothetical protein (H1Bulk30146_000002), and hypothetical protein (H1Bulk30146_000003) genes, complete cds	4239	0	0.0000	0	0.0000	0	0.0000
MN034532.1 Leviviridae sp. isolate H1_Rhizo_27_scaffold_18352 sequence	1180	0	0.0000	0	0.0000	0	0.0000
MN034531.1 Leviviridae sp. isolate H2_Rhizo_Litter_7_scaffold_280 hypothetical protein (H2RhizoLitter7280_000001), hypothetical protein (H2RhizoLitter7280_000002), and hypothetical protein (H2RhizoLitter7280_000003) genes, complete cds; and RNA-dependent RNA polymerase (H2RhizoLitter7280_000004) gene, partial cds	3966	0	0.0000	0	0.0000	0	0.0000
MN034530.1 Mitovirus sp. isolate H2_Bulk_35_scaffold_17711 sequence	1164	0	0.0000	0	0.0000	0	0.0000
MN034528.1 Picornavirales sp. isolate H4_Bulk_Litter_24_scaffold_35217 sequence	1065	0	0.0000	0	0.0000	0	0.0000
MN034527.1 Mitovirus sp. isolate H4_Bulk_48_scaffold_28191 sequence	1073	0	0.0000	0	0.0000	0	0.0000
MN034526.1 Riboviria sp. isolate H4_Rhizo_Litter_19_scaffold_25273 RNA-dependent RNA polymerase (H4RhizoL1925273_000001) and hypothetical protein (H4RhizoL1925273_000002) genes, complete cds; and hypothetical protein (H4RhizoL1925273_000003) gene, partial cds	1148	0	0.0000	0	0.0000	0	0.0000
MN034525.1 Mitovirus sp. isolate H3_Bulk_40_scaffold_1080 RNA-dependent RNA polymerase (H3Bulk401080_000001) and hypothetical protein (H3Bulk401080_000002) genes, complete cds; and hypothetical protein (H3Bulk401080_000003) gene, partial cds	3042	0	0.0000	0	0.0000	0	0.0000
MN034524.1 Arenavirus sp. isolate H4_Bulk_47_scaffold_20426 sequence	1204	0	0.0000	0	0.0000	0	0.0000
MN034523.1 Leviviridae sp. isolate H1_Rhizo_25_scaffold_845 RNA-dependent RNA polymerase (H1Rhizo25845_000001) gene, partial cds; hypothetical protein (H1Rhizo25845_000002) gene, complete cds; and hypothetical protein (H1Rhizo25845_000003) gene, partial cds	3788	0	0.0000	0	0.0000	0	0.0000
MN034522.1 Mitovirus sp. isolate H2_Rhizo_Litter_7_scaffold_9382 RNA-dependent RNA polymerase (H2RhizoLitter79382_000001) and RNA-dependent RNA polymerase (H2RhizoLitter79382_000002) genes, partial cds	1243	0	0.0000	0	0.0000	0	0.0000
MN034521.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_2775 sequence	2423	0	0.0000	0	0.0000	0	0.0000
MN034520.1 Picornavirales sp. isolate H4_Rhizo_Litter_19_scaffold_191 RNA-dependent RNA polymerase (H4RhizoLitter19191_000001) and hypothetical protein (H4RhizoLitter19191_000002) genes, complete cds; and hypothetical protein (H4RhizoLitter19191_000003) gene, partial cds	5193	0	0.0000	0	0.0000	0	0.0000
MN034519.1 Leviviridae sp. isolate H2_Rhizo_Litter_49_scaffold_19647 sequence	1702	0	0.0000	0	0.0000	0	0.0000
MN034518.1 Riboviria sp. isolate H1_Bulk_30_scaffold_451 RNA-dependent RNA polymerase (H1Bulk30451_000001) gene, partial cds; and hypothetical protein (H1Bulk30451_000002) gene, complete cds	3328	0	0.0000	0	0.0000	0	0.0000
MN034517.1 Leviviridae sp. isolate H1_Rhizo_26_FD_scaffold_1798 RNA-dependent RNA polymerase (H1Rhizo26FD1798_000001), hypothetical protein (H1Rhizo26FD1798_000002), and hypothetical protein (H1Rhizo26FD1798_000003) genes, complete cds	2693	0	0.0000	0	0.0000	0	0.0000
MN034516.1 Mitovirus sp. isolate H2_Rhizo_33_scaffold_1069 hypothetical protein (H2Rhizo331069_000001) and RNA-dependent RNA polymerase (H2Rhizo331069_000002) genes, partial cds	3328	0	0.0000	0	0.0000	0	0.0000
MN034515.1 Totiviridae sp. isolate H3_Bulk_40_scaffold_23483 sequence	1032	0	0.0000	0	0.0000	0	0.0000
MN034514.1 Riboviria sp. isolate H4_Rhizo_Litter_19_scaffold_5561 sequence	1935	0	0.0000	0	0.0000	0	0.0000
MN034513.1 Mitovirus sp. isolate H4_Rhizo_Litter_19_scaffold_1285 RNA-dependent RNA polymerase (H4RhizoLitter191285_000001) gene, complete cds; and hypothetical protein (H4RhizoLitter191285_000002) gene, partial cds	3072	0	0.0000	0	0.0000	0	0.0000
MN034512.1 Mitovirus sp. isolate H4_Bulk_Litter_23_scaffold_634 sequence	3339	0	0.0000	0	0.0000	0	0.0000
MN034511.1 Leviviridae sp. isolate H4_Rhizo_Litter_19_scaffold_5786_e_657_1 RNA-dependent RNA polymerase (H4RhizoL195786e6571_000001) and RNA-dependent RNA polymerase (H4RhizoL195786e6571_000002) genes, partial cds	1154	0	0.0000	0	0.0000	0	0.0000
MN034510.1 Leviviridae sp. isolate H4_Bulk_46_scaffold_292 hypothetical protein (H4Bulk46292_000001), hypothetical protein (H4Bulk46292_000002), hypothetical protein (H4Bulk46292_000003), and RNA-dependent RNA polymerase (H4Bulk46292_000004) genes, complete cds	4356	0	0.0000	0	0.0000	0	0.0000
MN034509.1 Mitovirus sp. isolate H1_Rhizo_25_scaffold_10510 sequence	1549	0	0.0000	0	0.0000	0	0.0000
MN034508.1 Arenavirus sp. isolate H4_Rhizo_45_scaffold_30515 sequence	1089	0	0.0000	0	0.0000	0	0.0000
MN034507.1 Leviviridae sp. isolate H1_Rhizo_Litter_3_17136 sequence	1617	0	0.0000	0	0.0000	0	0.0000
MN034506.1 Mitovirus sp. isolate H2_Rhizo_33_scaffold_1436 hypothetical protein (H2Rhizo331436_000001) and RNA-dependent RNA polymerase (H2Rhizo331436_000002) genes, complete cds; and hypothetical protein (H2Rhizo331436_000003) gene, partial cds	3016	0	0.0000	0	0.0000	0	0.0000
MN034505.1 Mitovirus sp. isolate H1_Bulk_Litter_5_scaffold_22314 sequence	1210	0	0.0000	0	0.0000	0	0.0000
MN034504.1 Mitovirus sp. isolate H2_Bulk_Litter_12_scaffold_28171 sequence	1044	0	0.0000	0	0.0000	0	0.0000
MN034503.1 Leviviridae sp. isolate H3_Bulk_42_scaffold_285 hypothetical protein (H3Bulk42285_000001), hypothetical protein (H3Bulk42285_000002), hypothetical protein (H3Bulk42285_000003), and RNA-dependent RNA polymerase (H3Bulk42285_000004) genes, complete cds	4058	0	0.0000	0	0.0000	0	0.0000
MN034502.1 Riboviria sp. isolate H3_Bulk_Litter_17_scaffold_11591 sequence	1647	0	0.0000	0	0.0000	0	0.0000
MN034501.1 Riboviria sp. isolate H1_Bulk_28_FD_scaffold_105 hypothetical protein (H1Bulk28FD105_000001) and RNA-dependent RNA polymerase (H1Bulk28FD105_000002) genes, complete cds	3910	0	0.0000	0	0.0000	0	0.0000
MN034500.1 Leviviridae sp. isolate H2_Bulk_Litter_10_scaffold_371 RNA-dependent RNA polymerase (H2BulkLitter10371_000001) gene, partial cds; and hypothetical protein (H2BulkLitter10371_000002) and hypothetical protein (H2BulkLitter10371_000003) genes, complete cds	4108	0	0.0000	0	0.0000	0	0.0000
MN034499.1 Riboviria sp. isolate H1_Bulk_29_scaffold_2162 sequence	2297	0	0.0000	0	0.0000	0	0.0000
MN034498.1 Leviviridae sp. isolate H4_Bulk_Litter_22_scaffold_3782_e_464_1 sequence	1634	0	0.0000	0	0.0000	0	0.0000
MN034497.1 Leviviridae sp. isolate H2_Bulk_36_scaffold_138 hypothetical protein (H2Bulk36138_000001), hypothetical protein (H2Bulk36138_000002), and RNA-dependent RNA polymerase (H2Bulk36138_000003) genes, complete cds	3966	0	0.0000	0	0.0000	0	0.0000
MN034496.1 Riboviria sp. isolate H1_Bulk_Litter_6_scaffold_32 hypothetical protein (H1BulkLitter632_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1BulkLitter632_000002) gene, complete cds	14918	0	0.0000	0	0.0000	0	0.0000
MN034495.1 Mitovirus sp. isolate H1_Rhizo_Litter_1_scaffold_824 hypothetical protein (H1RhizoLitter1824_000001) gene, partial cds; and RNA-dependent RNA polymerase (H1RhizoLitter1824_000002) gene, complete cds	3195	0	0.0000	0	0.0000	0	0.0000
MN034494.1 Fusariviridae sp. isolate H4_Bulk_47_scaffold_147 sequence	4621	0	0.0000	0	0.0000	0	0.0000
MN034493.1 Riboviria sp. isolate H4_Rhizo_Litter_20_scaffold_5277 hypothetical protein (H4RhizoLitter205277_000001) gene, complete cds; and RNA-dependent RNA polymerase (H4RhizoLitter205277_000002) gene, partial cds	1645	0	0.0000	0	0.0000	0	0.0000
MN034492.1 Mitovirus sp. isolate H2_Bulk_Litter_11_1529 sequence	2669	0	0.0000	0	0.0000	0	0.0000
MN034491.1 Leviviridae sp. isolate H3_Rhizo_Litter_15_scaffold_1328 RNA-dependent RNA polymerase (H3RhizoLitter151328_000001) and hypothetical protein (H3RhizoLitter151328_000002) genes, complete cds; and hypothetical protein (H3RhizoLitter151328_000003) gene, partial cds	2327	0	0.0000	0	0.0000	0	0.0000
MN034490.1 Leviviridae sp. isolate H4_Rhizo_43_scaffold_516 RNA-dependent RNA polymerase (H4Rhizo43516_000001), hypothetical protein (H4Rhizo43516_000002), and hypothetical protein (H4Rhizo43516_000003) genes, complete cds	3818	0	0.0000	0	0.0000	0	0.0000
MN034489.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_18562 sequence	1082	0	0.0000	0	0.0000	0	0.0000
MN034488.1 Mitovirus sp. isolate H4_Rhizo_Litter_20_scaffold_2691 hypothetical protein (H4RhizoLitter202691_000001) and RNA-dependent RNA polymerase (H4RhizoLitter202691_000002) genes, partial cds	2013	0	0.0000	0	0.0000	0	0.0000
MN034487.1 Mitovirus sp. isolate H4_Rhizo_Litter_21_scaffold_938 hypothetical protein (H4RhizoLitter21938_000001) gene, partial cds; and RNA-dependent RNA polymerase (H4RhizoLitter21938_000002) gene, complete cds	3258	0	0.0000	0	0.0000	0	0.0000
